"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046328","regulation of JNK cascade","13/1562","138/18888",0.0942028985507246,1.13911930078495,0.492491958101187,0.353870278724799,0.904292108994717,0.859196531557311,"653361/23043/90441/2898/998/2324/23005/51347/28996/7164/6788/4296/9448",13
"GO:0097061","dendritic spine organization","8/1562","81/18888",0.0987654320987654,1.19429032105088,0.526146593550742,0.354275017385,0.904292108994717,0.859196531557311,"4076/26115/55619/51225/998/375/816/158866",8
"GO:0034329","cell junction assembly","40/1562","453/18888",0.0883002207505519,1.06774300226404,0.438192378838543,0.355025480730369,0.904292108994717,0.859196531557311,"87/23136/1012/2241/27020/667/375790/4914/26073/575/200933/79977/51225/998/56126/8874/3728/57717/5318/1946/119/6385/3909/23394/324/5879/6591/7094/23499/23332/653464/6281/10160/1003/5908/9448/23077/382/261734/4649",40
"GO:0001732","formation of cytoplasmic translation initiation complex","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"8661/10480",2
"GO:0001768","establishment of T cell polarity","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"2319/4627",2
"GO:0002903","negative regulation of B cell apoptotic process","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"972/27086",2
"GO:0007567","parturition","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"8605/23764",2
"GO:0010649","regulation of cell communication by electrical coupling","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"10345/5144",2
"GO:0010763","positive regulation of fibroblast migration","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"8874/9530",2
"GO:0021694","cerebellar Purkinje cell layer formation","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"3975/8925",2
"GO:0031000","response to caffeine","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"6263/5562",2
"GO:0031280","negative regulation of cyclase activity","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"2913/9568",2
"GO:0032933","SREBP signaling pathway","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"267/6721",2
"GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"672/25959",2
"GO:0033599","regulation of mammary gland epithelial cell proliferation","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"10765/6239",2
"GO:0035627","ceramide transport","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"9218/5007",2
"GO:0042182","ketone catabolic process","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"8942/3029",2
"GO:0043652","engulfment of apoptotic cell","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"575/5879",2
"GO:0044771","meiotic cell cycle phase transition","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"55743/9133",2
"GO:0045176","apical protein localization","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"348980/5205",2
"GO:0048820","hair follicle maturation","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"11005/3516",2
"GO:0048934","peripheral nervous system neuron differentiation","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"861/864",2
"GO:0048935","peripheral nervous system neuron development","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"861/864",2
"GO:0050910","detection of mechanical stimulus involved in sensory perception of sound","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"117531/222662",2
"GO:0055057","neuroblast division","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"2260/6660",2
"GO:0060413","atrial septum morphogenesis","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"90/6659",2
"GO:0061684","chaperone-mediated autophagy","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"3312/1915",2
"GO:0070341","fat cell proliferation","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"79068/5467",2
"GO:0070989","oxidative demethylation","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"155435/79068",2
"GO:0071218","cellular response to misfolded protein","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"7415/55658",2
"GO:0071732","cellular response to nitric oxide","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"498/8837",2
"GO:0072044","collecting duct development","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"4851/231",2
"GO:0090660","cerebrospinal fluid circulation","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"339829/164781",2
"GO:0098760","response to interleukin-7","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"5034/5887",2
"GO:0141086","negative regulation of inflammasome-mediated signaling pathway","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"3312/1452",2
"GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"51283/5770",2
"GO:1901203","positive regulation of extracellular matrix assembly","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"23332/7046",2
"GO:1901386","negative regulation of voltage-gated calcium channel activity","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"10681/2332",2
"GO:1901722","regulation of cell proliferation involved in kidney development","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"80310/8837",2
"GO:1901741","positive regulation of myoblast fusion","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"4773/575",2
"GO:1901985","positive regulation of protein acetylation","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"6659/5562",2
"GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"960/972",2
"GO:1903543","positive regulation of exosomal secretion","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"8027/6385",2
"GO:1904874","positive regulation of telomerase RNA localization to Cajal body","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"10576/8607",2
"GO:1904923","regulation of autophagy of mitochondrion in response to mitochondrial depolarization","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"10075/54832",2
"GO:2000052","positive regulation of non-canonical Wnt signaling pathway","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"57664/1601",2
"GO:2000671","regulation of motor neuron apoptotic process","2/1562","15/18888",0.133333333333333,1.61229193341869,0.712289508209615,0.355589855558937,0.904292108994717,0.859196531557311,"51542/2065",2
"GO:0016050","vesicle organization","33/1562","371/18888",0.0889487870619946,1.07558558900573,0.441482499931905,0.356226350091567,0.90550232723907,0.860346398185177,"84376/64645/84079/80006/5869/55654/8027/6810/137492/80208/93343/29916/51160/26258/29911/6385/6809/84272/157680/9218/5552/5007/23208/1173/10483/6281/6812/51652/8907/6272/8673/79156/158866",33
"GO:0002027","regulation of heart rate","10/1562","104/18888",0.0961538461538462,1.16271052890771,0.499587008865215,0.357560117901965,0.907506450575756,0.862250579149012,"1832/10142/3728/5318/3760/6474/5144/3762/7531/54795",10
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","10/1562","104/18888",0.0961538461538462,1.16271052890771,0.499587008865215,0.357560117901965,0.907506450575756,0.862250579149012,"1112/55743/25942/29980/84142/3306/51347/64859/672/79621",10
"GO:0032642","regulation of chemokine production","10/1562","104/18888",0.0961538461538462,1.16271052890771,0.499587008865215,0.357560117901965,0.907506450575756,0.862250579149012,"59307/4155/64581/972/1436/23765/6591/27086/6868/2867",10
"GO:0046661","male sex differentiation","16/1562","173/18888",0.092485549132948,1.11835278618638,0.469547434505925,0.357762912055568,0.907506450575756,0.862250579149012,"7536/4036/2241/653/4914/2253/8531/9825/84159/7022/64478/4678/7046/59338/6715/2316",16
"GO:0046626","regulation of insulin receptor signaling pathway","7/1562","70/18888",0.1,1.20921895006402,0.526545803837497,0.358141513396782,0.907506450575756,0.862250579149012,"6653/5770/5579/5590/27131/5562/493829",7
"GO:1902750","negative regulation of cell cycle G2/M phase transition","7/1562","70/18888",0.1,1.20921895006402,0.526545803837497,0.358141513396782,0.907506450575756,0.862250579149012,"1112/55743/29980/84142/51347/64859/672",7
"GO:2000379","positive regulation of reactive oxygen species metabolic process","7/1562","70/18888",0.1,1.20921895006402,0.526545803837497,0.358141513396782,0.907506450575756,0.862250579149012,"575/10193/1994/64581/7157/948/5336",7
"GO:0002705","positive regulation of leukocyte mediated immunity","14/1562","150/18888",0.0933333333333333,1.12860435339309,0.474801991938116,0.35858949939342,0.907650233003025,0.86238719138037,"7409/567/51571/3133/6810/5590/64581/3134/118460/5336/7784/5788/2208/3140",14
"GO:0046546","development of primary male sexual characteristics","14/1562","150/18888",0.0933333333333333,1.12860435339309,0.474801991938116,0.35858949939342,0.907650233003025,0.86238719138037,"7536/4036/2241/4914/8531/9825/84159/7022/64478/4678/7046/59338/6715/2316",14
"GO:0003231","cardiac ventricle development","12/1562","127/18888",0.094488188976378,1.14256908667467,0.484029784004087,0.358681220136705,0.907650233003025,0.86238719138037,"90/4036/1832/79977/5318/163/4851/55636/6659/7046/4194/3516",12
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","19/1562","208/18888",0.0913461538461538,1.10457500246233,0.455348557290655,0.35967282956828,0.90856871275077,0.863259868036195,"2319/57161/4050/222068/10346/57162/7132/5579/51523/64581/972/8837/948/92140/55765/8517/9218/11214/2316",19
"GO:0001666","response to hypoxia","28/1562","313/18888",0.0894568690095847,1.08172941219785,0.437783090613831,0.359834181796444,0.90856871275077,0.863259868036195,"64344/378938/30001/4538/5034/4519/6513/50809/4842/210/3767/572/8837/7157/7428/4851/57103/28996/4512/677/7391/6659/5024/5467/5562/6868/4194/4535",28
"GO:0090596","sensory organ morphogenesis","25/1562","278/18888",0.0899280575539568,1.08742711336692,0.440928530075417,0.360370515174631,0.90856871275077,0.863259868036195,"65979/84465/348980/5916/2253/3975/2200/125488/10220/6909/222662/27152/4851/28996/55636/6659/6774/26018/2260/7068/4124/7528/5396/6169/4487",25
"GO:0050678","regulation of epithelial cell proliferation","36/1562","407/18888",0.0884520884520884,1.06957941529004,0.426077004499432,0.360735139552783,0.90856871275077,0.863259868036195,"1028/1012/498/567/29128/10765/653/2896/5170/998/2324/5335/51098/5293/572/8837/114821/55333/27152/4851/3164/1601/6591/677/6788/6774/6239/5467/2260/3664/283131/7046/6868/4781/3516/864",36
"GO:1902305","regulation of sodium ion transmembrane transport","6/1562","59/18888",0.101694915254237,1.22971418650578,0.530607085217764,0.361746610787828,0.90856871275077,0.863259868036195,"7871/5774/150684/53827/4842/65267",6
"GO:1903409","reactive oxygen species biosynthetic process","6/1562","59/18888",0.101694915254237,1.22971418650578,0.530607085217764,0.361746610787828,0.90856871275077,0.863259868036195,"653361/575/8837/948/55765/5336",6
"GO:0001656","metanephros development","9/1562","93/18888",0.0967741935483871,1.17021188715873,0.494063813216173,0.362274812292462,0.90856871275077,0.863259868036195,"3913/2253/3975/2200/10220/231/25937/10252/38",9
"GO:0061013","regulation of mRNA catabolic process","26/1562","290/18888",0.0896551724137931,1.08412733454016,0.433486778885959,0.362489407059466,0.90856871275077,0.863259868036195,"23112/56829/22794/197135/8241/155435/4076/22849/26135/26986/8087/1994/724033/3183/8531/10644/79068/677/79899/54502/219988/5073/340152/647979/2332/57060",26
"GO:0048592","eye morphogenesis","15/1562","162/18888",0.0925925925925926,1.1196471759852,0.459208903727864,0.362770774109547,0.90856871275077,0.863259868036195,"65979/84465/348980/5916/3975/2200/10220/6909/4851/28996/6659/6774/7068/4124/7528",15
"GO:1902749","regulation of cell cycle G2/M phase transition","11/1562","116/18888",0.0948275862068965,1.14667314230209,0.475770125160508,0.363677132454016,0.90856871275077,0.863259868036195,"1112/55743/25942/29980/84142/3306/51347/7157/64859/672/79621",11
"GO:0003254","regulation of membrane depolarization","5/1562","48/18888",0.104166666666667,1.25960307298335,0.540708066201937,0.36479098309599,0.90856871275077,0.863259868036195,"7871/5774/348980/1634/54795",5
"GO:0006305","DNA alkylation","5/1562","48/18888",0.104166666666667,1.25960307298335,0.540708066201937,0.36479098309599,0.90856871275077,0.863259868036195,"54069/79813/10664/63978/90853",5
"GO:0006306","DNA methylation","5/1562","48/18888",0.104166666666667,1.25960307298335,0.540708066201937,0.36479098309599,0.90856871275077,0.863259868036195,"54069/79813/10664/63978/90853",5
"GO:0007520","myoblast fusion","5/1562","48/18888",0.104166666666667,1.25960307298335,0.540708066201937,0.36479098309599,0.90856871275077,0.863259868036195,"4773/575/4842/8837/4627",5
"GO:0044273","sulfur compound catabolic process","5/1562","48/18888",0.104166666666667,1.25960307298335,0.540708066201937,0.36479098309599,0.90856871275077,0.863259868036195,"11332/3073/2799/138050/38",5
"GO:0098534","centriole assembly","5/1562","48/18888",0.104166666666667,1.25960307298335,0.540708066201937,0.36479098309599,0.90856871275077,0.863259868036195,"25914/55755/22995/672/80254",5
"GO:0000244","spliceosomal tri-snRNP complex assembly","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"26827/10594/10772",3
"GO:0002092","positive regulation of receptor internalization","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"1173/5336/2332",3
"GO:0009435","NAD biosynthetic process","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"55191/125061/8942",3
"GO:0019377","glycolipid catabolic process","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"3073/57704/2581",3
"GO:0019985","translesion synthesis","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"7415/26073/5427",3
"GO:0034138","toll-like receptor 3 signaling pathway","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"81790/57162/81035",3
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"5774/55658/9961",3
"GO:0044346","fibroblast apoptotic process","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"56981/57680/7157",3
"GO:0048596","embryonic camera-type eye morphogenesis","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"65979/6909/28996",3
"GO:0048641","regulation of skeletal muscle tissue development","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"8531/6474/5562",3
"GO:0060065","uterus development","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"1028/10765/3975",3
"GO:0060259","regulation of feeding behavior","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"4157/6774/123041",3
"GO:0060740","prostate gland epithelium morphogenesis","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"3371/5916/4851",3
"GO:0070102","interleukin-6-mediated signaling pathway","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"3717/2241/6774",3
"GO:1903319","positive regulation of protein maturation","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"6659/6281/4627",3
"GO:2000737","negative regulation of stem cell differentiation","3/1562","26/18888",0.115384615384615,1.39525263468925,0.605536640662097,0.365530385921003,0.90856871275077,0.863259868036195,"51755/4851/6774",3
"GO:1901987","regulation of cell cycle phase transition","40/1562","455/18888",0.0879120879120879,1.06304962642991,0.40875497768577,0.365820217113379,0.90856871275077,0.863259868036195,"1028/90/1112/55743/197342/25942/6419/29980/55755/9735/79791/6605/84142/80198/10926/3306/51347/6909/7157/5933/64859/324/672/677/51065/9274/25959/123879/51433/5336/7756/80254/6868/10217/57492/79960/6872/255374/55274/79621",40
"GO:0030900","forebrain development","36/1562","408/18888",0.0882352941176471,1.06695789711531,0.410538370051893,0.366444435546492,0.90856871275077,0.863259868036195,"84376/4036/567/25942/23224/200933/8087/2253/3975/6513/23135/89839/114327/6506/6752/7143/4851/93986/7531/1436/55636/5101/3337/2260/8925/653464/27086/6867/4781/6434/6715/5079/5307/3516/2316/4487",36
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"8722/567/972/3115",4
"GO:0003161","cardiac conduction system development","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"998/6474/4851/4487",4
"GO:0008207","C21-steroid hormone metabolic process","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"653/231/1601/6715",4
"GO:0009225","nucleotide-sugar metabolic process","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"23443/56886/124872/54187",4
"GO:0031076","embryonic camera-type eye development","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"65979/5916/6909/28996",4
"GO:0033280","response to vitamin D","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"3371/5579/6591/25959",4
"GO:0035510","DNA dealkylation","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"7874/79068/80312/54790",4
"GO:0045880","positive regulation of smoothened signaling pathway","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"6474/27152/80274/5396",4
"GO:0055023","positive regulation of cardiac muscle tissue growth","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"6909/4851/2260/3516",4
"GO:0070306","lens fiber cell differentiation","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"1028/10765/6498/10252",4
"GO:0071276","cellular response to cadmium ion","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"653361/3725/4494/4499",4
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"1012/4864/948/6721",4
"GO:0072529","pyrimidine-containing compound catabolic process","4/1562","37/18888",0.108108108108108,1.30726372979894,0.561717317592267,0.366618272704505,0.90856871275077,0.863259868036195,"7378/1890/80312/54790",4
"GO:0070897","transcription preinitiation complex assembly","8/1562","82/18888",0.0975609756097561,1.17972580494051,0.489713411069721,0.367097686938072,0.908957733402218,0.863629488860157,"6882/81857/1810/7157/9440/55814/55588/6872",8
"GO:2000142","regulation of DNA-templated transcription initiation","8/1562","82/18888",0.0975609756097561,1.17972580494051,0.489713411069721,0.367097686938072,0.908957733402218,0.863629488860157,"6882/81857/3725/7157/9440/10467/55588/6872",8
"GO:0043523","regulation of neuron apoptotic process","22/1562","244/18888",0.0901639344262295,1.09027938120526,0.426173841844958,0.367782581917439,0.910253817757032,0.864860939595141,"3717/6733/23321/2896/2898/4914/2908/998/2055/2253/8837/6348/27324/7157/673/23394/28996/4296/2821/6812/51542/2065",22
"GO:0021549","cerebellum development","10/1562","105/18888",0.0952380952380952,1.15163709529907,0.467832594991561,0.368875504982353,0.911758043441694,0.866290151990213,"4538/3975/6752/7157/146057/54910/4512/4761/8925/8455",10
"GO:0032602","chemokine production","10/1562","105/18888",0.0952380952380952,1.15163709529907,0.467832594991561,0.368875504982353,0.911758043441694,0.866290151990213,"59307/4155/64581/972/1436/23765/6591/27086/6868/2867",10
"GO:1905477","positive regulation of protein localization to membrane","10/1562","105/18888",0.0952380952380952,1.15163709529907,0.467832594991561,0.368875504982353,0.911758043441694,0.866290151990213,"2181/5170/6810/3767/54434/6809/10160/65267/5295/382",10
"GO:0006869","lipid transport","40/1562","456/18888",0.087719298245614,1.06071837724914,0.394084357384068,0.371246022693338,0.916380659942343,0.870682246120607,"8714/4481/2181/10765/123/57655/84947/2806/9619/2055/4833/64600/23074/9885/6513/80208/5826/4864/83930/54832/6521/160518/948/1468/7436/1601/23230/55275/5205/55187/157680/9218/5007/5467/6721/8542/5562/5608/2058/51542",40
"GO:0034250","positive regulation of amide metabolic process","15/1562","163/18888",0.0920245398773006,1.11277817490554,0.43419098395343,0.371843691693024,0.916380659942343,0.870682246120607,"22849/5337/26986/9619/8087/7132/1994/63935/5315/8531/84305/51065/6659/23178/2332",15
"GO:0019933","cAMP-mediated signaling","7/1562","71/18888",0.0985915492957746,1.19218769724622,0.487138455666696,0.371998787180477,0.916380659942343,0.870682246120607,"8844/5140/5137/50940/5145/5144/5598",7
"GO:0032091","negative regulation of protein binding","7/1562","71/18888",0.0985915492957746,1.19218769724622,0.487138455666696,0.371998787180477,0.916380659942343,0.870682246120607,"567/2801/24144/3300/146057/1601/54552",7
"GO:0048488","synaptic vesicle endocytosis","7/1562","71/18888",0.0985915492957746,1.19218769724622,0.487138455666696,0.371998787180477,0.916380659942343,0.870682246120607,"114781/2580/163/23208/1173/57030/382",7
"GO:0090559","regulation of membrane permeability","7/1562","71/18888",0.0985915492957746,1.19218769724622,0.487138455666696,0.371998787180477,0.916380659942343,0.870682246120607,"7805/89839/9414/572/203245/7157/117145",7
"GO:0009615","response to virus","36/1562","409/18888",0.0880195599022005,1.06434919810036,0.395037578447832,0.372173769040155,0.916380659942343,0.870682246120607,"55210/56829/3717/29115/220001/25942/3454/10346/6210/3460/22978/1129/54512/10417/22861/10625/4599/375/201294/4600/3315/90933/54765/81844/389856/23765/8517/10146/51652/11100/5788/10561/10964/26065/8673/2332",36
"GO:1901342","regulation of vasculature development","32/1562","362/18888",0.0883977900552486,1.06892282878587,0.397556994867545,0.372763337982293,0.916380659942343,0.870682246120607,"83605/861/2041/2896/575/5170/5579/3728/5335/5140/6915/5315/5293/1634/6672/90993/55333/11005/2969/3315/92140/28996/221074/672/5598/6774/84034/2013/1003/7046/22905/8817",32
"GO:0007498","mesoderm development","13/1562","140/18888",0.0928571428571429,1.12284616791659,0.438047301087733,0.373451291195251,0.916380659942343,0.870682246120607,"90/3717/2253/3975/23135/10220/4087/677/2260/408050/2821/6169/27245",13
"GO:0045104","intermediate filament cytoskeleton organization","9/1562","94/18888",0.0957446808510638,1.15776282452938,0.460396314649327,0.374295758898689,0.916380659942343,0.870682246120607,"10049/1832/667/2055/5318/1452/5894/23499/51542",9
"GO:0001824","blastocyst development","11/1562","117/18888",0.094017094017094,1.13687251715421,0.44590088071959,0.374430568544459,0.916380659942343,0.870682246120607,"1603/53918/123920/6498/63978/4678/80312/26173/7784/7046/84296",11
"GO:0036293","response to decreased oxygen levels","29/1562","327/18888",0.0886850152905199,1.07239601076014,0.396515963796922,0.374499374191033,0.916380659942343,0.870682246120607,"64344/378938/30001/4538/5034/4519/6513/50809/4842/210/3767/572/8837/7157/7428/4851/57103/28996/221074/4512/677/7391/6659/5024/5467/5562/6868/4194/4535",29
"GO:0043030","regulation of macrophage activation","6/1562","60/18888",0.1,1.20921895006402,0.487357213544119,0.376910810828274,0.916380659942343,0.870682246120607,"2896/972/6348/4345/23208/5788",6
"GO:0071168","protein localization to chromatin","6/1562","60/18888",0.1,1.20921895006402,0.487357213544119,0.376910810828274,0.916380659942343,0.870682246120607,"7415/253714/7443/8370/121504/254394",6
"GO:0097300","programmed necrotic cell death","6/1562","60/18888",0.1,1.20921895006402,0.487357213544119,0.376910810828274,0.916380659942343,0.870682246120607,"57162/8837/8531/9825/427/7157",6
"GO:0050708","regulation of protein secretion","24/1562","269/18888",0.0892193308550186,1.0788570558192,0.391121214032243,0.379307928723699,0.916380659942343,0.870682246120607,"3717/4628/9619/84522/6810/64215/5579/3767/572/1946/51092/4345/65985/640/6659/8655/90007/5211/5007/27063/382/2867/415116/54795",24
"GO:0042326","negative regulation of phosphorylation","28/1562","316/18888",0.0886075949367089,1.07145982917065,0.384635200943134,0.379408277592596,0.916380659942343,0.870682246120607,"1028/2192/2041/1849/5770/5170/10251/5590/51422/54431/23394/3315/5144/9961/324/8655/4916/90007/11116/25937/79899/10252/64798/5788/10217/91663/79705/64780",28
"GO:0034249","negative regulation of amide metabolic process","21/1562","234/18888",0.0897435897435897,1.0851964936472,0.393746325278766,0.38049801559515,0.916380659942343,0.870682246120607,"23112/197135/4076/23321/22849/6653/85451/26135/63935/10644/1656/54464/5562/1457/55024/2058/192669/26065/56853/1965/2332",21
"GO:0099504","synaptic vesicle cycle","18/1562","199/18888",0.0904522613065327,1.09376588448002,0.399255778708995,0.381160572638175,0.916380659942343,0.870682246120607,"114781/5337/200933/5579/2580/1488/163/26258/673/6809/23208/1173/9805/6812/5908/57030/382/2332",18
"GO:0031648","protein destabilization","5/1562","49/18888",0.102040816326531,1.23389688782043,0.492228108248348,0.38168231762791,0.916380659942343,0.870682246120607,"59343/55743/29116/3064/440193",5
